experiment_id,batch_id,time_min,temperature_c,ph,concentration_mg_L,dissolved_oxygen_%,absorbance_600nm,growth_rate,foam_level
EXP_091,BATCH_C,2070,36.81,5.71,183.14,23.09,3.672,0.0,1
EXP_091,BATCH_C,2085,37.06,5.71,180.93,26.72,3.62,0.0,1
EXP_091,BATCH_C,2100,37.01,5.58,183.37,3.67,3.662,0.426,10
EXP_091,BATCH_D,0,37.11,7.03,1.56,98.32,0.045,0.0,1
EXP_091,BATCH_D,15,36.92,7.15,1.36,99.53,0.045,0.0,1
EXP_091,BATCH_D,30,37.02,7.18,1.93,96.55,0.045,0.0,1
EXP_091,BATCH_D,45,37.16,7.17,2.23,96.83,0.045,0.0,1
EXP_091,BATCH_D,60,37.13,7.06,2.18,97.35,0.045,0.0,1
EXP_091,BATCH_D,75,36.9,7.06,2.75,99.49,0.045,0.0,2
EXP_091,BATCH_D,90,37.04,7.13,1.81,97.27,0.045,0.0,1
EXP_091,BATCH_D,105,36.8,7.19,2.09,96.2,0.045,0.0,1
EXP_091,BATCH_D,120,37.07,7.16,2.21,98.57,0.045,0.0,1
EXP_091,BATCH_D,135,36.83,7.15,2.02,96.83,0.045,0.0,1
EXP_091,BATCH_D,150,37.08,7.03,2.83,95.87,0.045,0.0,2
EXP_091,BATCH_D,165,36.89,7.14,2.21,99.8,0.045,0.0,1
EXP_091,BATCH_D,180,36.94,7.13,2.1,97.12,0.045,0.0,1
EXP_091,BATCH_D,195,37.02,7.11,2.35,96.49,0.045,0.014,1
EXP_091,BATCH_D,210,37.04,7.06,2.1,95.1,0.048,0.0,1
EXP_091,BATCH_D,225,36.98,7.0,2.68,99.98,0.045,0.0,1
EXP_091,BATCH_D,240,36.93,7.13,2.24,94.63,0.045,0.088,3
EXP_091,BATCH_D,255,36.92,7.14,3.58,92.44,0.063,0.113,4
EXP_091,BATCH_D,270,36.83,7.09,4.01,99.62,0.068,0.0,1
EXP_091,BATCH_D,285,37.01,7.04,2.7,98.3,0.053,0.0,1
EXP_091,BATCH_D,300,37.04,7.18,2.3,97.31,0.045,0.028,2
EXP_091,BATCH_D,315,37.03,7.1,3.14,93.97,0.059,0.039,2
EXP_091,BATCH_D,330,37.0,7.14,3.12,85.0,0.053,0.254,6
EXP_091,BATCH_D,345,37.0,7.08,5.16,87.57,0.109,0.178,4
EXP_091,BATCH_D,360,36.93,7.13,4.84,92.66,0.088,0.065,1
EXP_091,BATCH_D,375,36.98,7.12,5.95,93.56,0.122,0.07,2
EXP_091,BATCH_D,390,37.0,7.12,5.24,96.77,0.103,0.0,1
EXP_091,BATCH_D,405,36.96,7.1,4.16,80.64,0.089,0.395,9
EXP_091,BATCH_D,420,37.11,7.04,9.22,66.92,0.181,0.487,10
EXP_091,BATCH_D,435,36.9,7.07,9.34,85.46,0.187,0.175,4
EXP_091,BATCH_D,450,37.01,7.02,10.36,85.21,0.216,0.177,4
EXP_091,BATCH_D,465,37.14,7.1,10.85,70.15,0.222,0.445,10
EXP_091,BATCH_D,480,37.17,7.09,15.39,68.46,0.305,0.457,10
EXP_091,BATCH_D,495,37.11,7.09,15.9,69.03,0.314,0.425,9
EXP_091,BATCH_D,510,37.08,7.06,19.18,64.13,0.39,0.511,10
EXP_091,BATCH_D,525,36.84,6.93,21.53,71.38,0.416,0.381,9
EXP_091,BATCH_D,540,37.14,6.98,23.72,42.5,0.467,0.911,10
EXP_091,BATCH_D,555,36.92,6.85,29.86,42.96,0.598,0.851,10
EXP_091,BATCH_D,570,36.8,6.89,32.38,56.6,0.637,0.601,10
EXP_091,BATCH_D,585,36.89,6.81,35.59,34.59,0.718,0.984,10
EXP_091,BATCH_D,600,37.1,6.71,41.13,48.82,0.834,0.691,10
EXP_091,BATCH_D,615,37.12,6.83,43.01,49.33,0.857,0.634,10
EXP_091,BATCH_D,630,36.78,6.75,48.79,24.75,0.96,1.108,10
EXP_091,BATCH_D,645,37.11,6.78,54.39,20.69,1.078,1.103,10
EXP_091,BATCH_D,660,37.11,6.63,58.59,13.46,1.181,1.214,10
EXP_091,BATCH_D,675,36.84,6.59,66.4,23.95,1.321,0.989,10
EXP_091,BATCH_D,690,37.03,6.52,69.07,27.34,1.379,0.876,10
EXP_091,BATCH_D,705,36.88,6.53,74.44,7.48,1.496,1.203,10
EXP_091,BATCH_D,720,37.04,6.5,80.92,27.84,1.619,0.802,10
EXP_091,BATCH_D,735,36.92,6.56,82.44,30.46,1.656,0.697,10
EXP_091,BATCH_D,750,36.85,6.42,87.33,2.02,1.759,1.237,10
EXP_091,BATCH_D,765,36.92,6.23,95.69,16.5,1.904,0.922,10
EXP_091,BATCH_D,780,36.88,6.34,96.27,26.66,1.943,0.606,10
EXP_091,BATCH_D,795,37.0,6.28,101.43,19.69,2.025,0.755,10
EXP_091,BATCH_D,810,37.01,6.27,104.96,20.26,2.094,0.693,10
EXP_091,BATCH_D,825,37.01,6.35,107.98,22.93,2.164,0.688,10
EXP_091,BATCH_D,840,37.01,6.22,111.16,20.6,2.232,0.63,10
EXP_091,BATCH_D,855,36.97,6.22,113.83,36.78,2.29,0.328,9
EXP_091,BATCH_D,870,36.93,6.22,114.75,41.26,2.297,0.225,5
EXP_091,BATCH_D,885,36.98,6.11,117.1,20.31,2.335,0.633,10
EXP_091,BATCH_D,900,37.02,6.16,120.34,32.33,2.424,0.367,9
EXP_091,BATCH_D,915,36.88,6.13,121.01,49.72,2.408,0.0,1
EXP_091,BATCH_D,930,36.97,6.14,120.95,42.27,2.412,0.163,4
EXP_091,BATCH_D,945,36.99,6.14,122.13,26.75,2.441,0.537,10
EXP_091,BATCH_D,960,37.13,6.13,125.09,24.55,2.52,0.473,9
EXP_091,BATCH_D,975,37.04,6.02,126.59,47.83,2.535,0.0,2
EXP_091,BATCH_D,990,36.99,6.11,124.4,49.96,2.492,0.0,1
EXP_091,BATCH_D,1005,36.84,6.1,125.22,32.89,2.496,0.314,8
EXP_091,BATCH_D,1020,37.14,6.1,127.63,31.18,2.555,0.27,6
EXP_091,BATCH_D,1035,37.16,6.13,127.08,50.14,2.55,0.0,1
EXP_091,BATCH_D,1050,37.15,6.06,126.98,38.32,2.549,0.19,5
EXP_091,BATCH_D,1065,37.0,6.15,129.62,37.25,2.587,0.169,5
EXP_091,BATCH_D,1080,36.8,6.1,129.49,47.53,2.582,0.0,1
EXP_091,BATCH_D,1095,36.9,6.09,128.01,46.19,2.568,0.0,2
EXP_091,BATCH_D,1110,37.0,6.12,125.85,49.07,2.519,0.0,1
EXP_091,BATCH_D,1125,37.2,6.02,127.83,17.14,2.548,0.544,10
EXP_091,BATCH_D,1140,37.07,6.05,132.13,36.07,2.628,0.257,6
EXP_091,BATCH_D,1155,37.07,6.09,130.11,48.88,2.599,0.0,1
EXP_091,BATCH_D,1170,37.17,6.08,130.3,44.74,2.607,0.0,1
EXP_091,BATCH_D,1185,36.97,6.11,129.54,47.79,2.596,0.0,1
EXP_091,BATCH_D,1200,37.05,6.02,129.79,43.22,2.582,0.073,3
EXP_091,BATCH_D,1215,36.97,6.08,130.47,40.98,2.611,0.103,2
EXP_091,BATCH_D,1230,37.18,6.13,130.67,44.01,2.603,0.009,1
EXP_091,BATCH_D,1245,37.12,6.09,130.53,45.09,2.612,0.047,1
EXP_091,BATCH_D,1260,36.86,6.12,130.33,43.58,2.612,0.071,2
EXP_091,BATCH_D,1275,37.09,6.07,131.97,39.12,2.626,0.122,3
EXP_091,BATCH_D,1290,36.98,6.02,132.27,42.68,2.636,0.0,2
EXP_091,BATCH_D,1305,37.01,6.05,131.49,46.48,2.622,0.0,1
EXP_091,BATCH_D,1320,36.9,6.16,130.75,44.01,2.616,0.034,3
EXP_091,BATCH_D,1335,36.88,6.05,131.99,43.64,2.629,0.0,1
EXP_091,BATCH_D,1350,37.12,6.14,130.03,45.02,2.614,0.066,4
EXP_091,BATCH_D,1365,36.97,6.01,132.73,47.2,2.642,0.0,1
EXP_091,BATCH_D,1380,37.18,6.16,129.24,46.03,2.579,0.0,1
EXP_091,BATCH_D,1395,37.04,6.07,130.18,36.78,2.595,0.182,4
EXP_091,BATCH_D,1410,37.1,6.12,130.14,44.48,2.616,0.031,1
EXP_091,BATCH_D,1425,37.0,6.16,129.77,46.57,2.601,0.0,1
EXP_091,BATCH_D,1440,36.91,6.17,128.43,47.29,2.581,0.0,2
EXP_091,BATCH_D,1455,36.99,6.08,130.74,35.75,2.594,0.194,5
EXP_091,BATCH_D,1470,36.83,6.08,130.9,36.21,2.62,0.145,3
EXP_091,BATCH_D,1485,36.89,6.09,130.96,40.06,2.623,0.06,3
EXP_091,BATCH_D,1500,36.99,6.08,130.91,42.21,2.632,0.0,1
EXP_091,BATCH_D,1515,36.89,6.1,129.78,42.35,2.599,0.122,3
EXP_091,BATCH_D,1530,37.04,6.04,132.44,44.9,2.656,0.0,1
EXP_091,BATCH_D,1545,37.15,6.04,129.56,46.48,2.597,0.0,2
EXP_091,BATCH_D,1560,36.98,6.19,130.02,46.3,2.577,0.0,1
EXP_091,BATCH_D,1575,36.96,6.1,130.16,41.71,2.595,0.084,3
EXP_091,BATCH_D,1590,36.92,6.01,128.88,45.64,2.594,0.052,2
EXP_091,BATCH_D,1605,36.88,6.14,129.55,37.35,2.606,0.217,5
EXP_091,BATCH_D,1620,37.1,6.12,131.63,43.69,2.637,0.0,1
EXP_091,BATCH_D,1635,37.1,6.07,128.47,45.46,2.581,0.0,1
EXP_091,BATCH_D,1650,37.04,6.08,130.49,36.92,2.613,0.183,4
EXP_091,BATCH_D,1665,37.05,6.05,130.62,47.39,2.618,0.0,1
EXP_091,BATCH_D,1680,37.07,6.05,128.85,43.17,2.61,0.0,1
EXP_091,BATCH_D,1695,37.13,6.07,129.56,45.99,2.595,0.0,1
EXP_091,BATCH_D,1710,37.0,6.04,129.76,45.2,2.608,0.0,1
EXP_091,BATCH_D,1725,36.97,6.11,128.7,48.93,2.583,0.0,1
EXP_091,BATCH_D,1740,36.77,6.06,131.18,34.33,2.602,0.223,6
EXP_091,BATCH_D,1755,37.17,6.14,131.64,43.46,2.627,0.029,1
EXP_091,BATCH_D,1770,37.09,6.03,130.86,40.88,2.608,0.057,2
EXP_091,BATCH_D,1785,37.02,6.05,131.61,44.49,2.639,0.0,1
EXP_091,BATCH_D,1800,37.06,6.08,130.49,46.97,2.607,0.0,1
EXP_091,BATCH_D,1815,37.14,6.18,128.18,43.88,2.574,0.048,2
EXP_091,BATCH_D,1830,37.12,6.07,130.33,34.88,2.617,0.185,5
EXP_091,BATCH_D,1845,37.06,6.08,129.2,46.84,2.611,0.0,2
EXP_091,BATCH_D,1860,37.11,6.1,128.82,48.9,2.583,0.0,1
EXP_091,BATCH_D,1875,36.95,6.2,130.38,31.87,2.601,0.274,7
EXP_091,BATCH_D,1890,36.93,6.04,131.58,46.68,2.638,0.0,1
EXP_091,BATCH_D,1905,37.02,6.02,130.6,44.98,2.598,0.028,2
EXP_091,BATCH_D,1920,36.89,6.1,132.58,44.79,2.643,0.051,2
EXP_091,BATCH_D,1935,37.0,6.12,130.02,46.6,2.608,0.0,1
EXP_091,BATCH_D,1950,36.91,6.1,129.67,45.68,2.609,0.0,2
EXP_091,BATCH_D,1965,37.1,6.09,129.49,47.22,2.589,0.0,2
EXP_091,BATCH_D,1980,37.16,6.01,129.47,42.28,2.599,0.049,2
EXP_091,BATCH_D,1995,37.03,6.09,130.26,44.7,2.599,0.015,1
EXP_091,BATCH_D,2010,37.06,6.16,130.34,41.03,2.602,0.132,3
EXP_091,BATCH_D,2025,37.11,6.1,131.22,30.39,2.625,0.314,8
EXP_091,BATCH_D,2040,37.0,6.07,133.51,44.93,2.665,0.0,1
EXP_091,BATCH_D,2055,36.99,6.12,130.15,46.2,2.619,0.0,1
EXP_091,BATCH_D,2070,36.95,6.14,131.35,45.39,2.638,0.0,1
EXP_091,BATCH_D,2085,37.03,6.11,131.06,46.92,2.617,0.0,1
EXP_091,BATCH_D,2100,36.99,6.14,129.22,46.8,2.599,0.0,1
EXP_092,BATCH_A,0,36.97,7.19,2.47,97.43,0.045,0.0,1
EXP_092,BATCH_A,15,36.97,7.1,1.63,97.74,0.045,0.0,1
EXP_092,BATCH_A,30,36.92,7.19,2.98,98.04,0.045,0.0,1
EXP_092,BATCH_A,45,37.26,7.11,2.89,97.46,0.045,0.0,1
EXP_092,BATCH_A,60,37.1,7.18,2.3,98.28,0.045,0.0,1
EXP_092,BATCH_A,75,37.04,7.21,2.43,97.81,0.045,0.0,1
EXP_092,BATCH_A,90,37.02,7.19,1.86,96.57,0.045,0.0,2
EXP_092,BATCH_A,105,36.85,7.25,2.02,95.83,0.045,0.0,1
EXP_092,BATCH_A,120,37.01,7.11,1.75,97.66,0.045,0.0,1
EXP_092,BATCH_A,135,36.95,7.16,2.76,100.0,0.045,0.0,2
EXP_092,BATCH_A,150,36.92,7.23,1.33,97.34,0.045,0.0,1
EXP_092,BATCH_A,165,37.08,7.18,3.17,96.99,0.045,0.0,1
EXP_092,BATCH_A,180,36.98,7.19,1.67,97.9,0.045,0.0,1
EXP_092,BATCH_A,195,37.11,7.12,2.39,97.37,0.045,0.0,2
EXP_092,BATCH_A,210,36.98,7.12,1.42,100.0,0.045,0.0,1
EXP_092,BATCH_A,225,37.0,7.11,1.93,96.99,0.045,0.0,1
EXP_092,BATCH_A,240,37.05,7.19,1.99,95.87,0.045,0.0,1
EXP_092,BATCH_A,255,37.06,7.08,2.62,99.85,0.045,0.0,1
EXP_092,BATCH_A,270,36.96,7.17,2.15,98.66,0.045,0.0,1
EXP_092,BATCH_A,285,36.79,7.13,1.36,97.94,0.045,0.0,1
EXP_092,BATCH_A,300,36.97,7.09,2.59,96.58,0.045,0.0,1
EXP_092,BATCH_A,315,36.93,7.1,2.74,96.51,0.045,0.005,2
EXP_092,BATCH_A,330,37.04,7.18,2.29,96.22,0.046,0.0,1
EXP_092,BATCH_A,345,36.89,7.26,1.63,97.24,0.045,0.0,1
EXP_092,BATCH_A,360,36.85,7.23,2.45,100.0,0.045,0.0,1
EXP_092,BATCH_A,375,36.92,7.12,2.12,96.08,0.045,0.0,1
EXP_092,BATCH_A,390,36.92,7.16,2.63,97.66,0.045,0.001,1
EXP_092,BATCH_A,405,37.15,7.12,1.95,98.51,0.045,0.0,1
EXP_092,BATCH_A,420,37.0,7.16,2.38,97.38,0.045,0.0,2
EXP_092,BATCH_A,435,37.1,7.21,2.67,95.75,0.045,0.0,1
EXP_092,BATCH_A,450,37.0,7.11,2.08,100.0,0.045,0.0,1
EXP_092,BATCH_A,465,37.02,7.17,2.51,93.45,0.045,0.082,4
EXP_092,BATCH_A,480,37.06,7.15,3.19,86.69,0.061,0.185,4
EXP_092,BATCH_A,495,37.09,7.08,4.04,92.76,0.082,0.053,3
EXP_092,BATCH_A,510,37.09,7.12,2.76,97.54,0.072,0.0,2
EXP_092,BATCH_A,525,37.16,7.13,4.48,88.72,0.078,0.14,4
EXP_092,BATCH_A,540,37.26,7.15,5.82,87.06,0.1,0.152,5
EXP_092,BATCH_A,555,36.95,7.11,5.75,95.9,0.108,0.0,2
EXP_092,BATCH_A,570,37.12,7.15,4.01,85.91,0.089,0.215,5
EXP_092,BATCH_A,585,36.82,7.16,7.62,79.71,0.151,0.345,8
EXP_092,BATCH_A,600,37.08,7.14,8.13,75.79,0.158,0.353,8
EXP_092,BATCH_A,615,37.01,7.05,10.94,77.83,0.222,0.299,7
EXP_092,BATCH_A,630,37.12,7.15,11.28,85.11,0.218,0.184,5
EXP_092,BATCH_A,645,36.95,7.06,12.92,72.05,0.259,0.439,10
EXP_092,BATCH_A,660,36.93,7.08,15.57,63.53,0.305,0.535,10
EXP_092,BATCH_A,675,36.99,7.08,17.97,71.28,0.366,0.378,9
EXP_092,BATCH_A,690,36.89,6.89,18.05,76.35,0.381,0.329,8
EXP_092,BATCH_A,705,37.01,6.96,22.15,66.39,0.431,0.459,10
EXP_092,BATCH_A,720,37.12,7.04,24.04,60.02,0.473,0.57,10
EXP_092,BATCH_A,735,36.94,6.97,27.38,51.61,0.545,0.724,10
EXP_092,BATCH_A,750,37.08,6.83,30.92,52.86,0.618,0.697,10
EXP_092,BATCH_A,765,36.81,6.93,34.11,36.93,0.685,0.928,10
EXP_092,BATCH_A,780,37.11,6.84,40.03,34.31,0.803,0.998,10
EXP_092,BATCH_A,795,37.08,6.8,44.73,40.75,0.885,0.798,10
EXP_092,BATCH_A,810,37.04,6.86,48.26,31.07,0.963,0.989,10
EXP_092,BATCH_A,825,37.08,6.73,54.88,22.12,1.082,1.05,10
EXP_092,BATCH_A,840,37.07,6.72,59.32,28.31,1.173,0.914,10
EXP_092,BATCH_A,855,37.1,6.74,62.95,18.9,1.265,1.079,10
EXP_092,BATCH_A,870,36.82,6.62,69.46,3.55,1.388,1.322,10
EXP_092,BATCH_A,885,37.09,6.51,76.67,0.0,1.53,1.372,10
EXP_092,BATCH_A,900,37.04,6.53,82.85,4.98,1.663,1.275,10
EXP_092,BATCH_A,915,37.14,6.48,89.24,3.38,1.785,1.226,10
EXP_092,BATCH_A,930,37.06,6.44,95.82,4.17,1.908,1.092,10
EXP_092,BATCH_A,945,36.75,6.43,99.72,0.97,2.003,1.103,10
EXP_092,BATCH_A,960,37.05,6.36,106.86,11.38,2.129,0.908,10
EXP_092,BATCH_A,975,37.06,6.33,109.52,0.0,2.185,1.131,10
EXP_092,BATCH_A,990,36.93,6.26,117.16,0.0,2.355,1.233,10
EXP_092,BATCH_A,1005,37.09,6.2,121.56,8.98,2.431,0.814,10
EXP_092,BATCH_A,1020,37.05,6.18,126.97,8.72,2.518,0.765,10
EXP_092,BATCH_A,1035,36.99,6.12,128.85,11.08,2.584,0.711,10
EXP_092,BATCH_A,1050,37.01,6.13,133.52,1.36,2.66,0.848,10
EXP_092,BATCH_A,1065,36.91,6.08,137.59,11.59,2.754,0.666,10
EXP_092,BATCH_A,1080,36.94,6.07,139.75,22.25,2.793,0.4,9
EXP_092,BATCH_A,1095,36.96,6.05,141.77,15.94,2.834,0.526,10
EXP_092,BATCH_A,1110,36.92,6.02,144.26,19.17,2.898,0.4,9
EXP_092,BATCH_A,1125,36.94,6.02,145.58,26.02,2.914,0.335,8
EXP_092,BATCH_A,1140,37.08,6.02,148.12,11.91,2.965,0.564,10
EXP_092,BATCH_A,1155,36.99,5.96,151.54,13.66,3.027,0.485,10
EXP_092,BATCH_A,1170,37.17,6.01,153.33,20.16,3.062,0.3,8
EXP_092,BATCH_A,1185,37.04,5.94,154.02,28.54,3.087,0.168,4
EXP_092,BATCH_A,1200,36.91,5.94,154.17,34.54,3.096,0.066,2
EXP_092,BATCH_A,1215,37.16,5.93,155.0,36.45,3.1,0.054,2
EXP_092,BATCH_A,1230,37.05,5.92,155.13,22.41,3.107,0.288,7
EXP_092,BATCH_A,1245,36.94,6.04,159.21,21.7,3.157,0.24,7
EXP_092,BATCH_A,1260,37.02,5.96,157.97,25.15,3.154,0.181,5
EXP_092,BATCH_A,1275,36.95,5.9,160.11,25.19,3.193,0.191,5
EXP_092,BATCH_A,1290,37.02,5.89,159.91,35.44,3.193,0.0,1
EXP_092,BATCH_A,1305,36.98,5.9,159.0,27.49,3.179,0.092,3
EXP_092,BATCH_A,1320,37.14,5.88,161.11,19.23,3.211,0.307,7
EXP_092,BATCH_A,1335,37.12,5.96,163.15,32.39,3.24,0.0,1
EXP_092,BATCH_A,1350,36.88,5.94,159.45,35.47,3.19,0.0,1
EXP_092,BATCH_A,1365,37.11,5.96,160.7,21.49,3.208,0.258,6
EXP_092,BATCH_A,1380,36.92,5.89,162.97,22.21,3.242,0.227,6
EXP_092,BATCH_A,1395,36.93,5.86,162.4,35.45,3.254,0.0,1
EXP_092,BATCH_A,1410,36.98,5.9,162.92,27.96,3.235,0.101,3
EXP_092,BATCH_A,1425,36.96,5.84,163.8,29.67,3.274,0.064,2
EXP_092,BATCH_A,1440,36.89,5.87,161.58,32.52,3.248,0.0,1
EXP_092,BATCH_A,1455,36.92,5.84,162.36,32.42,3.245,0.0,2
EXP_092,BATCH_A,1470,36.99,5.95,162.29,31.92,3.241,0.001,1
EXP_092,BATCH_A,1485,37.06,5.85,161.74,32.61,3.245,0.0,1
EXP_092,BATCH_A,1500,37.01,5.9,162.15,23.36,3.23,0.21,5
EXP_092,BATCH_A,1515,36.96,5.93,164.59,32.21,3.287,0.0,1
EXP_092,BATCH_A,1530,36.93,6.0,159.57,33.4,3.211,0.0,1
EXP_092,BATCH_A,1545,37.08,5.91,164.81,20.76,3.284,0.241,6
EXP_092,BATCH_A,1560,36.94,5.93,162.9,33.77,3.259,0.0,1
EXP_092,BATCH_A,1575,37.2,5.88,160.58,35.34,3.221,0.0,1
EXP_092,BATCH_A,1590,37.04,5.86,163.34,23.18,3.253,0.203,5
EXP_092,BATCH_A,1605,36.9,5.89,163.1,34.86,3.261,0.0,2
EXP_092,BATCH_A,1620,36.92,5.95,162.5,31.83,3.247,0.0,1
EXP_092,BATCH_A,1635,37.02,5.84,161.71,26.0,3.246,0.14,5
EXP_092,BATCH_A,1650,36.99,5.91,163.48,27.92,3.275,0.108,3
EXP_092,BATCH_A,1665,37.0,5.86,164.55,34.52,3.268,0.0,1
EXP_092,BATCH_A,1680,36.97,5.93,163.15,35.66,3.255,0.01,1
EXP_092,BATCH_A,1695,37.02,5.89,163.4,31.83,3.269,0.0,1
EXP_092,BATCH_A,1710,37.1,5.92,160.74,27.74,3.228,0.142,3
EXP_092,BATCH_A,1725,36.85,5.87,164.9,26.96,3.298,0.114,3
EXP_092,BATCH_A,1740,36.78,5.86,163.37,34.26,3.25,0.0,1
EXP_092,BATCH_A,1755,36.97,5.88,162.97,24.48,3.273,0.173,4
EXP_092,BATCH_A,1770,37.15,5.91,163.96,33.58,3.285,0.0,1
EXP_092,BATCH_A,1785,37.07,5.96,161.47,31.64,3.239,0.0,1
EXP_092,BATCH_A,1800,36.98,5.93,161.61,29.77,3.243,0.069,3
EXP_092,BATCH_A,1815,37.08,5.86,162.9,25.45,3.252,0.135,3
EXP_092,BATCH_A,1830,37.06,5.95,163.49,31.59,3.27,0.0,1
EXP_092,BATCH_A,1845,36.84,5.91,162.91,34.09,3.24,0.003,1
EXP_092,BATCH_A,1860,37.01,5.93,163.43,30.13,3.271,0.058,2
EXP_092,BATCH_A,1875,36.96,5.91,162.48,33.59,3.251,0.0,1
EXP_092,BATCH_A,1890,36.91,5.85,162.72,32.71,3.252,0.0,1
EXP_092,BATCH_A,1905,37.01,5.89,160.73,35.53,3.224,0.0,1
EXP_092,BATCH_A,1920,37.14,5.89,161.55,23.72,3.233,0.248,6
EXP_092,BATCH_A,1935,36.84,5.92,164.31,29.33,3.273,0.078,3
EXP_092,BATCH_A,1950,36.73,5.84,161.62,35.5,3.249,0.0,1
EXP_092,BATCH_A,1965,37.12,5.86,160.58,29.56,3.215,0.09,3
EXP_092,BATCH_A,1980,37.1,5.77,163.79,25.71,3.267,0.149,3
EXP_092,BATCH_A,1995,36.99,5.87,162.58,26.87,3.245,0.101,3
EXP_092,BATCH_A,2010,36.97,5.89,165.17,19.39,3.287,0.223,5
EXP_092,BATCH_A,2025,37.01,5.78,164.49,29.1,3.289,0.0,1
EXP_092,BATCH_A,2040,36.99,5.92,162.15,33.34,3.264,0.024,1
EXP_092,BATCH_A,2055,36.95,5.87,165.05,31.4,3.294,0.0,1
EXP_092,BATCH_A,2070,36.85,5.86,159.03,33.32,3.202,0.0,1
EXP_092,BATCH_A,2085,36.99,5.74,163.58,19.78,3.262,0.281,6
EXP_092,BATCH_A,2100,37.02,5.79,162.79,32.95,3.258,0.0,1
EXP_092,BATCH_A,2115,37.02,5.88,160.51,34.57,3.221,0.002,1
EXP_092,BATCH_A,2130,36.96,5.96,162.02,23.13,3.259,0.202,4
EXP_092,BATCH_A,2145,37.14,5.84,162.59,34.55,3.261,0.0,1
EXP_092,BATCH_A,2160,36.81,5.85,161.44,33.14,3.216,0.017,1
EXP_092,BATCH_A,2175,37.1,5.86,163.4,22.23,3.265,0.178,4
EXP_092,BATCH_A,2190,36.91,5.85,163.34,22.63,3.252,0.291,7
EXP_092,BATCH_A,2205,37.06,5.76,166.04,29.92,3.323,0.0,1
EXP_092,BATCH_A,2220,36.97,6.01,161.86,33.76,3.244,0.0,1
EXP_092,BATCH_A,2235,36.99,5.91,164.75,32.28,3.295,0.0,1
EXP_092,BATCH_A,2250,37.02,5.94,161.81,36.68,3.238,0.0,1
EXP_092,BATCH_A,2265,36.92,5.85,162.43,27.24,3.264,0.128,3
EXP_092,BATCH_A,2280,37.08,5.86,163.32,36.57,3.263,0.0,1
EXP_092,BATCH_A,2295,37.17,5.87,162.12,33.14,3.249,0.0,1
EXP_092,BATCH_A,2310,36.99,5.88,160.91,27.71,3.218,0.122,3
EXP_092,BATCH_A,2325,37.06,5.92,163.79,23.34,3.273,0.217,6
EXP_092,BATCH_A,2340,36.79,5.8,163.28,31.62,3.262,0.0,1
EXP_092,BATCH_A,2355,37.01,5.88,161.72,32.57,3.229,0.0,1
EXP_092,BATCH_A,2370,37.11,5.86,163.46,28.86,3.259,0.128,4
EXP_092,BATCH_A,2385,36.88,5.87,163.41,29.11,3.255,0.088,2
EXP_092,BATCH_A,2400,36.86,5.82,163.96,31.87,3.276,0.085,2
EXP_092,BATCH_A,2415,36.99,5.78,163.85,31.81,3.272,0.039,2
EXP_092,BATCH_A,2430,37.25,5.89,164.21,31.83,3.284,0.0,1
EXP_092,BATCH_A,2445,36.89,5.83,162.51,32.65,3.256,0.0,2
EXP_092,BATCH_A,2460,36.93,5.99,162.39,32.92,3.26,0.038,2
EXP_092,BATCH_B,0,37.01,7.23,3.12,96.6,0.045,0.0,1
EXP_092,BATCH_B,15,36.99,7.21,2.59,100.0,0.045,0.0,2
EXP_092,BATCH_B,30,36.79,7.09,1.07,98.53,0.045,0.0,1
EXP_092,BATCH_B,45,36.94,7.12,1.49,96.06,0.045,0.0,1
EXP_092,BATCH_B,60,37.01,7.23,2.82,100.0,0.045,0.0,1
EXP_092,BATCH_B,75,36.84,7.16,2.65,97.29,0.045,0.0,1
EXP_092,BATCH_B,90,36.91,7.12,2.92,94.97,0.045,0.078,3
EXP_092,BATCH_B,105,37.03,7.16,3.01,96.65,0.061,0.0,1
EXP_092,BATCH_B,120,37.12,7.2,1.98,96.78,0.045,0.0,1
EXP_092,BATCH_B,135,36.95,7.24,2.6,98.94,0.045,0.047,2
EXP_092,BATCH_B,150,36.98,7.26,2.9,90.96,0.054,0.109,3
EXP_092,BATCH_B,165,36.85,7.16,2.89,94.25,0.067,0.063,3
EXP_092,BATCH_B,180,36.93,7.21,2.78,98.9,0.067,0.0,2
EXP_092,BATCH_B,195,37.03,7.2,3.47,90.02,0.055,0.172,4
EXP_092,BATCH_B,210,36.99,7.19,5.11,88.87,0.101,0.156,4
EXP_092,BATCH_B,225,36.98,7.17,3.49,94.69,0.086,0.0,1
EXP_092,BATCH_B,240,37.2,7.09,5.13,85.46,0.092,0.223,5
EXP_092,BATCH_B,255,36.91,7.2,6.44,84.63,0.131,0.264,7
EXP_092,BATCH_B,270,36.99,7.13,6.85,97.2,0.145,0.0,1
EXP_092,BATCH_B,285,36.76,7.18,5.22,93.49,0.118,0.067,3
EXP_092,BATCH_B,300,36.99,7.15,7.87,91.92,0.158,0.067,2
EXP_092,BATCH_B,315,37.11,7.12,7.91,89.39,0.131,0.12,4
EXP_092,BATCH_B,330,36.97,7.18,8.69,75.09,0.182,0.376,9
EXP_092,BATCH_B,345,37.12,7.08,9.93,76.86,0.206,0.334,7
EXP_092,BATCH_B,360,36.96,7.14,13.31,69.64,0.249,0.47,10
EXP_092,BATCH_B,375,37.0,7.09,14.42,91.83,0.3,0.076,3
